Function,nr_c,dot_product_length,Num Samples,Max ABS difference,Min duration us,Max duration us,Average duration us
c_avx_fixed_dimension_matrix_multiply,6,11,1215,3.5886748e-07,30.0,33.0,31.2
c_avx_fixed_dimension_accumulate_matrix_multiply,6,11,1215,3.5762787e-07,20.0,24.0,21.2
c_matrix_multiply,6,11,3645,4.7683716e-07,747.0,875.0,802.0
c_opensal_matrix_multiply,6,11,3645,4.7683716e-07,589.0,661.0,625.2
c_avx_fixed_dimension_matrix_multiply,6,11,3645,3.0392525e-07,103.0,158.0,107.3
c_avx_fixed_dimension_accumulate_matrix_multiply,6,11,3645,4.7683716e-07,77.0,97.0,77.9
c_matrix_multiply,6,11,10935,4.7683716e-07,2220.0,3519.0,2634.3
c_opensal_matrix_multiply,6,11,10935,4.7683716e-07,1815.0,5265.0,2417.1
c_avx_fixed_dimension_matrix_multiply,6,11,10935,3.7697288e-07,290.0,364.0,293.8
c_avx_fixed_dimension_accumulate_matrix_multiply,6,11,10935,4.7683716e-07,239.0,250.0,242.2
c_matrix_multiply,6,11,32805,4.7683716e-07,7940.0,10778.0,9882.9
c_opensal_matrix_multiply,6,11,32805,4.7683716e-07,10909.0,11601.0,11027.7
c_avx_fixed_dimension_matrix_multiply,6,11,32805,3.7697288e-07,1477.0,1544.0,1507.7
c_avx_fixed_dimension_accumulate_matrix_multiply,6,11,32805,4.7683716e-07,807.0,1454.0,977.6
c_matrix_multiply,6,11,98415,4.8054801e-07,21147.0,33644.0,31138.8
c_opensal_matrix_multiply,6,11,98415,4.8054801e-07,21561.0,31109.0,29229.1
c_avx_fixed_dimension_matrix_multiply,6,11,98415,4.7683716e-07,2690.0,4206.0,3362.8
c_avx_fixed_dimension_accumulate_matrix_multiply,6,11,98415,4.8054801e-07,2024.0,3127.0,2399.3
c_matrix_multiply,6,12,5,2.4575624e-07,1.0,2.0,1.9
c_opensal_matrix_multiply,6,12,5,2.4575624e-07,1.0,2.0,1.6
c_avx_fixed_dimension_matrix_multiply,6,12,5,1.6858739e-07,0.0,1.0,0.8
c_avx_fixed_dimension_accumulate_matrix_multiply,6,12,5,2.4575624e-07,0.0,1.0,0.6
c_matrix_multiply,6,12,15,1.8128046e-07,5.0,6.0,5.5
c_opensal_matrix_multiply,6,12,15,1.8128046e-07,4.0,11.0,4.6
c_avx_fixed_dimension_matrix_multiply,6,12,15,1.6858739e-07,1.0,5.0,1.2
c_avx_fixed_dimension_accumulate_matrix_multiply,6,12,15,1.8128046e-07,0.0,1.0,0.8
c_matrix_multiply,6,12,45,2.3888379e-07,15.0,21.0,15.7
c_opensal_matrix_multiply,6,12,45,2.3888379e-07,12.0,17.0,12.9
c_avx_fixed_dimension_matrix_multiply,6,12,45,2.4027401e-07,2.0,4.0,2.6
c_avx_fixed_dimension_accumulate_matrix_multiply,6,12,45,2.3888379e-07,1.0,2.0,1.7
c_matrix_multiply,6,12,135,2.4575624e-07,46.0,53.0,47.2
c_opensal_matrix_multiply,6,12,135,2.4575624e-07,24.0,145.0,39.1
c_avx_fixed_dimension_matrix_multiply,6,12,135,2.4027401e-07,6.0,10.0,6.8
c_avx_fixed_dimension_accumulate_matrix_multiply,6,12,135,2.4575624e-07,4.0,9.0,4.4
c_matrix_multiply,6,12,405,3.6089202e-07,134.0,157.0,139.9
c_opensal_matrix_multiply,6,12,405,3.6089202e-07,111.0,134.0,115.7
c_avx_fixed_dimension_matrix_multiply,6,12,405,3.6196712e-07,19.0,26.0,19.8
c_avx_fixed_dimension_accumulate_matrix_multiply,6,12,405,3.6089202e-07,9.0,38.0,14.1
c_matrix_multiply,6,12,1215,3.6863437e-07,260.0,1872.0,329.1
c_opensal_matrix_multiply,6,12,1215,3.6863437e-07,220.0,226.0,221.9
c_avx_fixed_dimension_matrix_multiply,6,12,1215,3.6041101e-07,37.0,64.0,39.9
c_avx_fixed_dimension_accumulate_matrix_multiply,6,12,1215,3.6863437e-07,27.0,45.0,27.8
c_matrix_multiply,6,12,3645,3.7697288e-07,866.0,945.0,921.5
c_opensal_matrix_multiply,6,12,3645,3.7697288e-07,641.0,720.0,667.9
c_avx_fixed_dimension_matrix_multiply,6,12,3645,3.6256091e-07,119.0,172.0,121.2
c_avx_fixed_dimension_accumulate_matrix_multiply,6,12,3645,3.7697288e-07,82.0,102.0,86.9
c_matrix_multiply,6,12,10935,4.1889228e-07,2419.0,5665.0,3041.0
c_opensal_matrix_multiply,6,12,10935,4.1889228e-07,3165.0,3283.0,3177.2
c_avx_fixed_dimension_matrix_multiply,6,12,10935,3.6256091e-07,498.0,556.0,539.1
c_avx_fixed_dimension_accumulate_matrix_multiply,6,12,10935,4.1889228e-07,251.0,399.0,275.5
c_matrix_multiply,6,12,32805,4.7689537e-07,7630.0,12091.0,10679.5
c_opensal_matrix_multiply,6,12,32805,4.7689537e-07,7898.0,19946.0,11705.5
c_avx_fixed_dimension_matrix_multiply,6,12,32805,4.7829013e-07,1894.0,2049.0,1913.6
c_avx_fixed_dimension_accumulate_matrix_multiply,6,12,32805,4.7689537e-07,977.0,1557.0,1475.1
c_matrix_multiply,6,12,98415,5.9623267e-07,22830.0,36827.0,33372.8
c_opensal_matrix_multiply,6,12,98415,5.9623267e-07,22191.0,33745.0,31803.3
c_avx_fixed_dimension_matrix_multiply,6,12,98415,4.8514664e-07,4808.0,5035.0,4845.5
c_avx_fixed_dimension_accumulate_matrix_multiply,6,12,98415,5.9623267e-07,3498.0,3565.0,3522.2
c_matrix_multiply,6,13,5,2.4575624e-07,2.0,6.0,2.1
c_opensal_matrix_multiply,6,13,5,2.4575624e-07,1.0,31.0,2.1
c_avx_fixed_dimension_matrix_multiply,6,13,5,2.4027401e-07,0.0,1.0,0.6
c_avx_fixed_dimension_accumulate_matrix_multiply,6,13,5,2.4575624e-07,0.0,1.0,0.6
c_matrix_multiply,6,13,15,1.7943374e-07,5.0,10.0,5.8
c_opensal_matrix_multiply,6,13,15,1.7943374e-07,4.0,24.0,5.1
c_avx_fixed_dimension_matrix_multiply,6,13,15,1.8848644e-07,1.0,2.0,1.2
c_avx_fixed_dimension_accumulate_matrix_multiply,6,13,15,1.7943374e-07,0.0,1.0,0.9
c_matrix_multiply,6,13,45,2.3888379e-07,16.0,36.0,16.9
c_opensal_matrix_multiply,6,13,45,2.3888379e-07,13.0,22.0,13.9
c_avx_fixed_dimension_matrix_multiply,6,13,45,2.4027401e-07,2.0,53.0,3.3
c_avx_fixed_dimension_accumulate_matrix_multiply,6,13,45,2.3888379e-07,1.0,2.0,1.7
c_matrix_multiply,6,13,135,3.0392525e-07,50.0,56.0,50.5
c_opensal_matrix_multiply,6,13,135,3.0392525e-07,40.0,67.0,42.2
c_avx_fixed_dimension_matrix_multiply,6,13,135,2.4575624e-07,7.0,11.0,7.4
c_avx_fixed_dimension_accumulate_matrix_multiply,6,13,135,3.0392525e-07,4.0,5.0,4.7
c_matrix_multiply,6,13,405,3.2098083e-07,97.0,209.0,134.0
c_opensal_matrix_multiply,6,13,405,3.2098083e-07,79.0,93.0,83.7
c_avx_fixed_dimension_matrix_multiply,6,13,405,3.5793818e-07,14.0,37.0,15.2
c_avx_fixed_dimension_accumulate_matrix_multiply,6,13,405,3.2098083e-07,9.0,13.0,9.4
c_matrix_multiply,6,13,1215,4.7736074e-07,310.0,342.0,322.4
c_opensal_matrix_multiply,6,13,1215,4.7736074e-07,229.0,281.0,236.0
c_avx_fixed_dimension_matrix_multiply,6,13,1215,3.6256091e-07,40.0,46.0,41.5
c_avx_fixed_dimension_accumulate_matrix_multiply,6,13,1215,4.7736074e-07,25.0,29.0,25.6
c_matrix_multiply,6,13,3645,4.7685171e-07,858.0,996.0,952.2
c_opensal_matrix_multiply,6,13,3645,4.7685171e-07,694.0,4613.0,785.8
c_avx_fixed_dimension_matrix_multiply,6,13,3645,4.7696813e-07,118.0,125.0,119.3
c_avx_fixed_dimension_accumulate_matrix_multiply,6,13,3645,4.7685171e-07,74.0,80.0,74.8
c_matrix_multiply,6,13,10935,4.2319363e-07,2556.0,3993.0,3352.2
c_opensal_matrix_multiply,6,13,10935,4.2319363e-07,3464.0,3669.0,3486.9
c_avx_fixed_dimension_matrix_multiply,6,13,10935,3.6385998e-07,555.0,6570.0,638.6
c_avx_fixed_dimension_accumulate_matrix_multiply,6,13,10935,4.2319363e-07,395.0,6437.0,462.6
c_matrix_multiply,6,13,32805,5.9604645e-07,8697.0,13061.0,11590.4
c_opensal_matrix_multiply,6,13,32805,5.9604645e-07,9993.0,10347.0,10084.7
c_avx_fixed_dimension_matrix_multiply,6,13,32805,4.9151248e-07,1127.0,1332.0,1256.0
c_avx_fixed_dimension_accumulate_matrix_multiply,6,13,32805,5.9604645e-07,724.0,826.0,769.3
c_matrix_multiply,6,13,98415,4.8054801e-07,25371.0,41884.0,37116.5
c_opensal_matrix_multiply,6,13,98415,4.8054801e-07,24437.0,36353.0,34986.4
c_avx_fixed_dimension_matrix_multiply,6,13,98415,4.8262285e-07,5290.0,6485.0,5331.4
c_avx_fixed_dimension_accumulate_matrix_multiply,6,13,98415,4.8054801e-07,3633.0,3680.0,3651.1
c_matrix_multiply,6,14,5,2.6656008e-07,2.0,3.0,2.2
c_opensal_matrix_multiply,6,14,5,2.6656008e-07,1.0,2.0,1.9
c_avx_fixed_dimension_matrix_multiply,6,14,5,2.6656008e-07,0.0,9.0,0.9
c_avx_fixed_dimension_accumulate_matrix_multiply,6,14,5,2.6656008e-07,0.0,4.0,0.7
c_matrix_multiply,6,14,15,2.5288108e-07,6.0,15.0,6.4
c_opensal_matrix_multiply,6,14,15,2.5288108e-07,5.0,6.0,5.1
c_avx_fixed_dimension_matrix_multiply,6,14,15,2.5288108e-07,1.0,2.0,1.3
c_avx_fixed_dimension_accumulate_matrix_multiply,6,14,15,2.5288108e-07,0.0,1.0,0.9
c_matrix_multiply,6,14,45,2.9950962e-07,18.0,22.0,18.6
c_opensal_matrix_multiply,6,14,45,2.9950962e-07,14.0,23.0,14.8
c_avx_fixed_dimension_matrix_multiply,6,14,45,2.4405628e-07,3.0,4.0,3.0
c_avx_fixed_dimension_accumulate_matrix_multiply,6,14,45,2.9950962e-07,1.0,3.0,2.0
c_matrix_multiply,6,14,135,3.5832568e-07,54.0,64.0,54.7
c_opensal_matrix_multiply,6,14,135,3.5832568e-07,43.0,51.0,43.9
c_avx_fixed_dimension_matrix_multiply,6,14,135,2.9811633e-07,7.0,15.0,8.1
c_avx_fixed_dimension_accumulate_matrix_multiply,6,14,135,3.5832568e-07,5.0,6.0,5.1
c_matrix_multiply,6,14,405,3.5762787e-07,163.0,172.0,163.9
c_opensal_matrix_multiply,6,14,405,3.5762787e-07,132.0,140.0,132.6
c_avx_fixed_dimension_matrix_multiply,6,14,405,3.5886748e-07,23.0,30.0,23.7
c_avx_fixed_dimension_accumulate_matrix_multiply,6,14,405,3.5762787e-07,15.0,22.0,15.7
c_matrix_multiply,6,14,1215,3.8194673e-07,472.0,499.0,485.7
c_opensal_matrix_multiply,6,14,1215,3.8194673e-07,367.0,414.0,403.2
c_avx_fixed_dimension_matrix_multiply,6,14,1215,3.7697288e-07,69.0,79.0,70.3
c_avx_fixed_dimension_accumulate_matrix_multiply,6,14,1215,3.8194673e-07,43.0,55.0,46.9
c_matrix_multiply,6,14,3645,4.8054801e-07,1426.0,1511.0,1436.7
c_opensal_matrix_multiply,6,14,3645,4.8054801e-07,741.0,4617.0,843.5
c_avx_fixed_dimension_matrix_multiply,6,14,3645,3.6256091e-07,129.0,179.0,154.9
c_avx_fixed_dimension_accumulate_matrix_multiply,6,14,3645,4.8054801e-07,87.0,99.0,90.5
c_matrix_multiply,6,14,10935,4.7683716e-07,2842.0,4446.0,3850.2
c_opensal_matrix_multiply,6,14,10935,4.7683716e-07,3780.0,3829.0,3792.3
c_avx_fixed_dimension_matrix_multiply,6,14,10935,3.7697288e-07,625.0,664.0,633.1
c_avx_fixed_dimension_accumulate_matrix_multiply,6,14,10935,4.7683716e-07,445.0,4363.0,511.9
c_matrix_multiply,6,14,32805,5.96093e-07,10030.0,13937.0,12945.5
c_opensal_matrix_multiply,6,14,32805,5.96093e-07,10751.0,17466.0,15443.6
c_avx_fixed_dimension_matrix_multiply,6,14,32805,4.7776757e-07,2192.0,8229.0,2286.7
c_avx_fixed_dimension_accumulate_matrix_multiply,6,14,32805,5.96093e-07,1038.0,1242.0,1144.6
c_matrix_multiply,6,14,98415,7.1529456e-07,26573.0,43097.0,39993.6
c_opensal_matrix_multiply,6,14,98415,7.1529456e-07,28000.0,38626.0,37298.7
c_avx_fixed_dimension_matrix_multiply,6,14,98415,5.9639848e-07,5865.0,5993.0,5897.6
c_avx_fixed_dimension_accumulate_matrix_multiply,6,14,98415,7.1529456e-07,4047.0,5404.0,4087.7
c_matrix_multiply,6,15,5,2.4575624e-07,2.0,3.0,2.3
c_opensal_matrix_multiply,6,15,5,2.4575624e-07,1.0,3.0,2.0
c_avx_fixed_dimension_matrix_multiply,6,15,5,1.3328004e-07,0.0,1.0,0.9
c_avx_fixed_dimension_accumulate_matrix_multiply,6,15,5,2.4575624e-07,0.0,1.0,0.7
c_matrix_multiply,6,15,15,2.3841858e-07,6.0,21.0,6.8
c_opensal_matrix_multiply,6,15,15,2.3841858e-07,5.0,31.0,5.7
c_avx_fixed_dimension_matrix_multiply,6,15,15,1.7881393e-07,1.0,2.0,1.3
c_avx_fixed_dimension_accumulate_matrix_multiply,6,15,15,2.3841858e-07,0.0,2.0,1.0
c_matrix_multiply,6,15,45,3.1680304e-07,19.0,24.0,19.4
c_opensal_matrix_multiply,6,15,45,3.1680304e-07,15.0,36.0,16.1
c_avx_fixed_dimension_matrix_multiply,6,15,45,2.6656008e-07,3.0,24.0,3.4
c_avx_fixed_dimension_accumulate_matrix_multiply,6,15,45,3.1680304e-07,2.0,56.0,2.6
c_matrix_multiply,6,15,135,3.0392525e-07,57.0,61.0,57.5
c_opensal_matrix_multiply,6,15,135,3.0392525e-07,30.0,56.0,47.0
c_avx_fixed_dimension_matrix_multiply,6,15,135,3.5764728e-07,8.0,36.0,8.9
c_avx_fixed_dimension_accumulate_matrix_multiply,6,15,135,3.0392525e-07,5.0,10.0,5.4
c_matrix_multiply,6,15,405,3.6041101e-07,156.0,193.0,170.8
c_opensal_matrix_multiply,6,15,405,3.6041101e-07,129.0,164.0,143.6
c_avx_fixed_dimension_matrix_multiply,6,15,405,3.0392525e-07,25.0,32.0,25.9
c_avx_fixed_dimension_accumulate_matrix_multiply,6,15,405,3.6041101e-07,15.0,20.0,15.9
c_matrix_multiply,6,15,1215,3.6256091e-07,524.0,538.0,526.1
c_opensal_matrix_multiply,6,15,1215,3.6256091e-07,293.0,443.0,359.3
c_avx_fixed_dimension_matrix_multiply,6,15,1215,3.6256091e-07,56.0,80.0,58.4
c_avx_fixed_dimension_accumulate_matrix_multiply,6,15,1215,3.6256091e-07,34.0,54.0,35.8
c_matrix_multiply,6,15,3645,7.1573095e-07,970.0,1190.0,1080.5
c_opensal_matrix_multiply,6,15,3645,7.1573095e-07,791.0,894.0,836.2
c_avx_fixed_dimension_matrix_multiply,6,15,3645,4.7696813e-07,142.0,187.0,161.8
c_avx_fixed_dimension_accumulate_matrix_multiply,6,15,3645,7.1573095e-07,86.0,103.0,87.8
c_matrix_multiply,6,15,10935,4.8054801e-07,2957.0,4608.0,3816.5
c_opensal_matrix_multiply,6,15,10935,4.8054801e-07,4057.0,4105.0,4069.4
c_avx_fixed_dimension_matrix_multiply,6,15,10935,4.8054801e-07,694.0,713.0,702.1
c_avx_fixed_dimension_accumulate_matrix_multiply,6,15,10935,4.8054801e-07,466.0,524.0,504.9
c_matrix_multiply,6,15,32805,5.3800466e-07,9288.0,14692.0,13636.4
c_opensal_matrix_multiply,6,15,32805,5.3800466e-07,18683.0,19455.0,18819.7
c_avx_fixed_dimension_matrix_multiply,6,15,32805,4.8054801e-07,1443.0,2356.0,1773.4
c_avx_fixed_dimension_accumulate_matrix_multiply,6,15,32805,5.3800466e-07,1151.0,5078.0,1319.0
c_matrix_multiply,6,15,98415,6.078505e-07,28433.0,44312.0,42525.9
c_opensal_matrix_multiply,6,15,98415,6.078505e-07,28083.0,41700.0,40190.6
c_avx_fixed_dimension_matrix_multiply,6,15,98415,6.0510456e-07,6394.0,7112.0,6434.2
c_avx_fixed_dimension_accumulate_matrix_multiply,6,15,98415,6.078505e-07,4105.0,4309.0,4135.5
c_matrix_multiply,6,16,5,2.8115454e-07,1.0,10.0,2.6
c_opensal_matrix_multiply,6,16,5,2.8115454e-07,1.0,10.0,2.2
c_avx_fixed_dimension_matrix_multiply,6,16,5,2.149076e-07,0.0,1.0,0.9
c_avx_fixed_dimension_accumulate_matrix_multiply,6,16,5,2.8115454e-07,0.0,2.0,0.9
c_matrix_multiply,6,16,15,2.4575624e-07,7.0,10.0,7.1
c_opensal_matrix_multiply,6,16,15,2.4575624e-07,5.0,19.0,5.9
c_avx_fixed_dimension_matrix_multiply,6,16,15,2.4575624e-07,1.0,16.0,1.5
c_avx_fixed_dimension_accumulate_matrix_multiply,6,16,15,2.4575624e-07,1.0,2.0,1.1
c_matrix_multiply,6,16,45,2.9950962e-07,20.0,25.0,21.0
c_opensal_matrix_multiply,6,16,45,2.9950962e-07,10.0,44.0,17.8
c_avx_fixed_dimension_matrix_multiply,6,16,45,2.4575624e-07,3.0,4.0,3.5
c_avx_fixed_dimension_accumulate_matrix_multiply,6,16,45,2.9950962e-07,2.0,4.0,2.4
c_matrix_multiply,6,16,135,3.5762787e-07,60.0,65.0,60.9
c_opensal_matrix_multiply,6,16,135,3.5762787e-07,45.0,54.0,49.8
c_avx_fixed_dimension_matrix_multiply,6,16,135,3.2098083e-07,9.0,28.0,9.8
c_avx_fixed_dimension_accumulate_matrix_multiply,6,16,135,3.5762787e-07,6.0,7.0,6.2
c_matrix_multiply,6,16,405,4.7776757e-07,184.0,223.0,188.7
c_opensal_matrix_multiply,6,16,405,4.7776757e-07,137.0,166.0,151.1
c_avx_fixed_dimension_matrix_multiply,6,16,405,5.9623267e-07,19.0,38.0,28.1
c_avx_fixed_dimension_accumulate_matrix_multiply,6,16,405,4.7776757e-07,17.0,22.0,18.0
c_matrix_multiply,6,16,1215,5.9679104e-07,543.0,567.0,546.6
c_opensal_matrix_multiply,6,16,1215,5.9679104e-07,289.0,486.0,323.2
c_avx_fixed_dimension_matrix_multiply,6,16,1215,3.7697288e-07,57.0,61.0,57.6
c_avx_fixed_dimension_accumulate_matrix_multiply,6,16,1215,5.9679104e-07,36.0,42.0,37.1
c_matrix_multiply,6,16,3645,5.3974304e-07,1156.0,1286.0,1248.5
c_opensal_matrix_multiply,6,16,3645,5.3974304e-07,845.0,1028.0,935.0
c_avx_fixed_dimension_matrix_multiply,6,16,3645,4.298152e-07,155.0,192.0,164.2
c_avx_fixed_dimension_accumulate_matrix_multiply,6,16,3645,5.3974304e-07,102.0,108.0,103.0
c_matrix_multiply,6,16,10935,5.9901924e-07,3404.0,4941.0,4344.9
c_opensal_matrix_multiply,6,16,10935,5.9901924e-07,4314.0,4379.0,4327.1
c_avx_fixed_dimension_matrix_multiply,6,16,10935,4.8054801e-07,742.0,785.0,773.5
c_avx_fixed_dimension_accumulate_matrix_multiply,6,16,10935,5.9901924e-07,353.0,366.0,356.9
c_matrix_multiply,6,16,32805,6.0068498e-07,11343.0,15230.0,14318.1
c_opensal_matrix_multiply,6,16,32805,6.0068498e-07,12368.0,12500.0,12419.5
c_avx_fixed_dimension_matrix_multiply,6,16,32805,4.8054801e-07,1771.0,2369.0,2271.3
c_avx_fixed_dimension_accumulate_matrix_multiply,6,16,32805,6.0068498e-07,1170.0,1260.0,1193.0
c_matrix_multiply,6,16,98415,7.1665136e-07,30591.0,46616.0,45105.2
c_opensal_matrix_multiply,6,16,98415,7.1665136e-07,42884.0,43648.0,42999.2
c_avx_fixed_dimension_matrix_multiply,6,16,98415,6.078505e-07,6984.0,7042.0,6999.4
c_avx_fixed_dimension_accumulate_matrix_multiply,6,16,98415,7.1665136e-07,4683.0,4730.0,4705.8
c_matrix_multiply,6,17,5,2.1335217e-07,2.0,3.0,2.6
c_opensal_matrix_multiply,6,17,5,2.1335217e-07,2.0,3.0,2.2
c_avx_fixed_dimension_matrix_multiply,6,17,5,1.9082798e-07,1.0,7.0,1.1
c_avx_fixed_dimension_accumulate_matrix_multiply,6,17,5,2.1335217e-07,0.0,1.0,0.7
c_matrix_multiply,6,17,15,3.6863437e-07,7.0,14.0,7.5
c_opensal_matrix_multiply,6,17,15,3.6863437e-07,6.0,7.0,6.1
c_avx_fixed_dimension_matrix_multiply,6,17,15,2.6656008e-07,1.0,3.0,1.6
c_avx_fixed_dimension_accumulate_matrix_multiply,6,17,15,3.6863437e-07,1.0,2.0,1.1
c_matrix_multiply,6,17,45,3.5762787e-07,21.0,30.0,21.9
c_opensal_matrix_multiply,6,17,45,3.5762787e-07,17.0,25.0,17.9
c_avx_fixed_dimension_matrix_multiply,6,17,45,3.5762787e-07,3.0,4.0,3.7
c_avx_fixed_dimension_accumulate_matrix_multiply,6,17,45,3.5762787e-07,2.0,3.0,2.2
c_matrix_multiply,6,17,135,4.8054801e-07,48.0,101.0,65.5
c_opensal_matrix_multiply,6,17,135,4.8054801e-07,32.0,89.0,52.2
c_avx_fixed_dimension_matrix_multiply,6,17,135,4.8514664e-07,10.0,20.0,10.5
c_avx_fixed_dimension_accumulate_matrix_multiply,6,17,135,4.8054801e-07,5.0,11.0,6.1
c_matrix_multiply,6,17,405,4.8054801e-07,139.0,201.0,197.7
c_opensal_matrix_multiply,6,17,405,4.8054801e-07,103.0,165.0,158.1
c_avx_fixed_dimension_matrix_multiply,6,17,405,4.1724914e-07,21.0,37.0,29.9
c_avx_fixed_dimension_accumulate_matrix_multiply,6,17,405,4.8054801e-07,12.0,26.0,17.4
c_matrix_multiply,6,17,1215,5.3312016e-07,523.0,597.0,587.9
c_opensal_matrix_multiply,6,17,1215,5.3312016e-07,412.0,513.0,478.9
c_avx_fixed_dimension_matrix_multiply,6,17,1215,4.9151248e-07,68.0,97.0,90.0
c_avx_fixed_dimension_accumulate_matrix_multiply,6,17,1215,5.3312016e-07,39.0,62.0,51.7
c_matrix_multiply,6,17,3645,5.9679104e-07,1768.0,1781.0,1770.6
c_opensal_matrix_multiply,6,17,3645,5.9679104e-07,1419.0,1455.0,1442.4
c_avx_fixed_dimension_matrix_multiply,6,17,3645,4.7683716e-07,240.0,288.0,273.6
c_avx_fixed_dimension_accumulate_matrix_multiply,6,17,3645,5.9679104e-07,119.0,164.0,157.6
c_matrix_multiply,6,17,10935,5.9604645e-07,5370.0,5585.0,5377.2
c_opensal_matrix_multiply,6,17,10935,5.9604645e-07,4585.0,4694.0,4607.6
c_avx_fixed_dimension_matrix_multiply,6,17,10935,6.078505e-07,834.0,863.0,847.4
c_avx_fixed_dimension_accumulate_matrix_multiply,6,17,10935,5.9604645e-07,527.0,577.0,563.2
c_matrix_multiply,6,17,32805,5.9623267e-07,16418.0,16595.0,16470.1
c_opensal_matrix_multiply,6,17,32805,5.9623267e-07,13300.0,13741.0,13371.2
c_avx_fixed_dimension_matrix_multiply,6,17,32805,5.9772049e-07,2500.0,2610.0,2542.8
c_avx_fixed_dimension_accumulate_matrix_multiply,6,17,32805,5.9623267e-07,1599.0,1634.0,1610.1
c_matrix_multiply,6,17,98415,7.2512182e-07,48488.0,49548.0,49100.9
c_opensal_matrix_multiply,6,17,98415,7.2512182e-07,32116.0,53264.0,45106.9
c_avx_fixed_dimension_matrix_multiply,6,17,98415,5.9679104e-07,4987.0,7697.0,7016.7
c_avx_fixed_dimension_accumulate_matrix_multiply,6,17,98415,7.2512182e-07,4375.0,4686.0,4581.7
c_matrix_multiply,6,18,5,2.4575624e-07,2.0,3.0,2.7
c_opensal_matrix_multiply,6,18,5,2.4575624e-07,2.0,3.0,2.5
c_avx_fixed_dimension_matrix_multiply,6,18,5,1.7881393e-07,1.0,2.0,1.0
c_avx_fixed_dimension_accumulate_matrix_multiply,6,18,5,2.4575624e-07,0.0,1.0,0.8
c_matrix_multiply,6,18,15,3.5886748e-07,7.0,12.0,7.9
c_opensal_matrix_multiply,6,18,15,3.5886748e-07,6.0,7.0,6.5
c_avx_fixed_dimension_matrix_multiply,6,18,15,3.5886748e-07,1.0,13.0,1.7
c_avx_fixed_dimension_accumulate_matrix_multiply,6,18,15,3.5886748e-07,1.0,2.0,1.2
c_matrix_multiply,6,18,45,4.1729902e-07,22.0,29.0,23.1
c_opensal_matrix_multiply,6,18,45,4.1729902e-07,18.0,23.0,18.7
c_avx_fixed_dimension_matrix_multiply,6,18,45,3.5793818e-07,4.0,13.0,4.3
c_avx_fixed_dimension_accumulate_matrix_multiply,6,18,45,4.1729902e-07,2.0,3.0,2.5
c_matrix_multiply,6,18,135,3.6256091e-07,67.0,73.0,68.1
c_opensal_matrix_multiply,6,18,135,3.6256091e-07,36.0,61.0,53.7
c_avx_fixed_dimension_matrix_multiply,6,18,135,4.1723251e-07,10.0,15.0,11.1
c_avx_fixed_dimension_accumulate_matrix_multiply,6,18,135,3.6256091e-07,6.0,12.0,7.0
c_matrix_multiply,6,18,405,3.7697288e-07,207.0,222.0,208.6
c_opensal_matrix_multiply,6,18,405,3.7697288e-07,167.0,172.0,167.9
c_avx_fixed_dimension_matrix_multiply,6,18,405,3.7697288e-07,32.0,40.0,32.5
c_avx_fixed_dimension_accumulate_matrix_multiply,6,18,405,3.7697288e-07,12.0,27.0,18.0
c_matrix_multiply,6,18,1215,5.9679104e-07,522.0,650.0,629.9
c_opensal_matrix_multiply,6,18,1215,5.9679104e-07,344.0,515.0,504.4
c_avx_fixed_dimension_matrix_multiply,6,18,1215,4.7776757e-07,96.0,105.0,96.7
c_avx_fixed_dimension_accumulate_matrix_multiply,6,18,1215,5.9679104e-07,59.0,68.0,60.7
c_matrix_multiply,6,18,3645,4.8054801e-07,1674.0,1945.0,1850.0
c_opensal_matrix_multiply,6,18,3645,4.8054801e-07,1230.0,1622.0,1513.4
c_avx_fixed_dimension_matrix_multiply,6,18,3645,5.9604645e-07,209.0,7985.0,415.1
c_avx_fixed_dimension_accumulate_matrix_multiply,6,18,3645,4.8054801e-07,113.0,198.0,177.0
c_matrix_multiply,6,18,10935,6.0271469e-07,3531.0,6654.0,5484.9
c_opensal_matrix_multiply,6,18,10935,6.0271469e-07,4855.0,4909.0,4869.8
c_avx_fixed_dimension_matrix_multiply,6,18,10935,6.078505e-07,800.0,908.0,884.0
c_avx_fixed_dimension_accumulate_matrix_multiply,6,18,10935,6.0271469e-07,622.0,692.0,628.9
c_matrix_multiply,6,18,32805,7.1587635e-07,17021.0,17312.0,17051.0
c_opensal_matrix_multiply,6,18,32805,7.1587635e-07,14005.0,14185.0,14052.4
c_avx_fixed_dimension_matrix_multiply,6,18,32805,5.9604645e-07,2664.0,2687.0,2672.2
c_avx_fixed_dimension_accumulate_matrix_multiply,6,18,32805,7.1587635e-07,1812.0,1838.0,1823.1
c_matrix_multiply,6,18,98415,8.3499702e-07,51476.0,53554.0,52753.7
c_opensal_matrix_multiply,6,18,98415,8.3499702e-07,44423.0,49146.0,47881.6
c_avx_fixed_dimension_matrix_multiply,6,18,98415,6.2229077e-07,8021.0,8081.0,8043.4
c_avx_fixed_dimension_accumulate_matrix_multiply,6,18,98415,8.3499702e-07,5229.0,5295.0,5271.6
c_matrix_multiply,6,19,5,1.7943374e-07,3.0,4.0,3.1
c_opensal_matrix_multiply,6,19,5,1.7943374e-07,2.0,3.0,2.4
c_avx_fixed_dimension_matrix_multiply,6,19,5,1.8848644e-07,1.0,2.0,1.1
c_avx_fixed_dimension_accumulate_matrix_multiply,6,19,5,1.7943374e-07,0.0,1.0,0.8
