Row,multiply_type,nr_c,dot_product_length,num_vfops,load_left_block_throughput,load_left_throughput_bottlenck,load_left_num_uops,operate_block_throughput,operate_throughput_bottlenck,operate_num_uops
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_7,cmat_mulx_avx_stripmine,18,7,486,240,Backend,750,341,Backend,1519
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_8,cmat_mulx_avx_stripmine,18,8,558,276,Backend,858,395,Backend,1767
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_9,cmat_mulx_avx_stripmine,18,9,630,312,Backend,966,441,Backend,1970
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_10,cmat_mulx_avx_stripmine,18,10,702,348,Backend,1074,495,Backend,2218
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_11,cmat_mulx_avx_stripmine,18,11,774,384,Backend,1182,541,Backend,2421
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_12,cmat_mulx_avx_stripmine,18,12,846,420,Backend,1290,595,Backend,2669
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_13,cmat_mulx_avx_stripmine,18,13,918,456,Backend,1398,641,Backend,2872
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_14,cmat_mulx_avx_stripmine,18,14,990,492,Backend,1506,695,Backend,3120
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_15,cmat_mulx_avx_stripmine,18,15,1062,528,Backend,1614,741,Backend,3323
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_16,cmat_mulx_avx_stripmine,18,16,1134,564,Backend,1722,795,Backend,3571
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_17,cmat_mulx_avx_stripmine,18,17,1206,600,Backend,1830,841,Backend,3774
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_18,cmat_mulx_avx_stripmine,18,18,1278,636,Backend,1938,895,Backend,4022
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_19,cmat_mulx_avx_stripmine,18,19,1350,672,Backend,2046,941,Backend,4219
cmat_mulx_avx_stripmine_nr_c_18_dot_product_length_20,cmat_mulx_avx_stripmine,18,20,1422,708,Backend,2154,995,Backend,4472
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_2,cmat_mulx_avx_stripmine,19,2,133,64,Backend,223,97,Backend,436
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_3,cmat_mulx_avx_stripmine,19,3,209,102,Backend,337,147,Backend,649
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_4,cmat_mulx_avx_stripmine,19,4,285,140,Backend,451,203,Backend,910
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_5,cmat_mulx_avx_stripmine,19,5,361,178,Backend,565,251,Backend,1123
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_6,cmat_mulx_avx_stripmine,19,6,437,216,Backend,679,307,Backend,1384
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_7,cmat_mulx_avx_stripmine,19,7,513,254,Backend,793,355,Backend,1598
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_8,cmat_mulx_avx_stripmine,19,8,589,292,Backend,907,411,Backend,1860
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_9,cmat_mulx_avx_stripmine,19,9,665,330,Backend,1021,459,Backend,2072
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_10,cmat_mulx_avx_stripmine,19,10,741,368,Backend,1135,515,Backend,2334
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_11,cmat_mulx_avx_stripmine,19,11,817,406,Backend,1249,563,Backend,2548
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_12,cmat_mulx_avx_stripmine,19,12,893,444,Backend,1363,619,Backend,2810
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_13,cmat_mulx_avx_stripmine,19,13,969,482,Backend,1477,667,Backend,3022
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_14,cmat_mulx_avx_stripmine,19,14,1045,520,Backend,1591,723,Backend,3284
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_15,cmat_mulx_avx_stripmine,19,15,1121,558,Backend,1705,771,Backend,3498
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_16,cmat_mulx_avx_stripmine,19,16,1197,596,Backend,1819,827,Backend,3760
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_17,cmat_mulx_avx_stripmine,19,17,1273,634,Backend,1933,875,Backend,3972
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_18,cmat_mulx_avx_stripmine,19,18,1349,672,Backend,2047,931,Backend,4235
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_19,cmat_mulx_avx_stripmine,19,19,1425,710,Backend,2161,979,Backend,4455
cmat_mulx_avx_stripmine_nr_c_19_dot_product_length_20,cmat_mulx_avx_stripmine,19,20,1501,748,Backend,2275,1035,Backend,4708
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_2,cmat_mulx_avx_stripmine,20,2,140,68,Backend,236,101,Backend,456
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_3,cmat_mulx_avx_stripmine,20,3,220,108,Backend,356,154.95,Backend,681
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_4,cmat_mulx_avx_stripmine,20,4,300,148,Backend,476,213.95,Backend,954
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_5,cmat_mulx_avx_stripmine,20,5,380,188,Backend,596,264.95,Backend,1179
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_6,cmat_mulx_avx_stripmine,20,6,460,228,Backend,716,323.95,Backend,1452
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_7,cmat_mulx_avx_stripmine,20,7,540,268,Backend,836,374.95,Backend,1678
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_8,cmat_mulx_avx_stripmine,20,8,620,308,Backend,956,433.95,Backend,1952
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_9,cmat_mulx_avx_stripmine,20,9,700,348,Backend,1076,484.95,Backend,2177
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_10,cmat_mulx_avx_stripmine,20,10,780,388,Backend,1196,543.95,Backend,2451
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_11,cmat_mulx_avx_stripmine,20,11,860,428,Backend,1316,594.95,Backend,2676
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_12,cmat_mulx_avx_stripmine,20,12,940,468,Backend,1436,653.95,Backend,2950
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_13,cmat_mulx_avx_stripmine,20,13,1020,508,Backend,1556,704.95,Backend,3175
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_14,cmat_mulx_avx_stripmine,20,14,1100,548,Backend,1676,763.95,Backend,3449
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_15,cmat_mulx_avx_stripmine,20,15,1180,588,Backend,1796,814.95,Backend,3674
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_16,cmat_mulx_avx_stripmine,20,16,1260,628,Backend,1916,873.95,Backend,3948
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_17,cmat_mulx_avx_stripmine,20,17,1340,668,Backend,2036,924.95,Backend,4173
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_18,cmat_mulx_avx_stripmine,20,18,1420,708,Backend,2156,983.95,Backend,4447
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_19,cmat_mulx_avx_stripmine,20,19,1500,748,Backend,2276,1034.95,Backend,4665
cmat_mulx_avx_stripmine_nr_c_20_dot_product_length_20,cmat_mulx_avx_stripmine,20,20,1580,788,Backend,2396,1093.95,Backend,4945
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_2,cmat_mulx_avx_fma_accumulate,2,2,8,5.44,Backend,13,6.15,Backend,22
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_3,cmat_mulx_avx_fma_accumulate,2,3,12,7.89,Backend,19,9.65,Backend,29
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_4,cmat_mulx_avx_fma_accumulate,2,4,16,10.84,Backend,33,13.26,Backend,40
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_5,cmat_mulx_avx_fma_accumulate,2,5,20,14.11,Backend,47,17.79,Backend,51
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_6,cmat_mulx_avx_fma_accumulate,2,6,24,18,Backend,61,21.42,Backend,62
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_7,cmat_mulx_avx_fma_accumulate,2,7,28,20,Backend,75,27,Backend,73
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_8,cmat_mulx_avx_fma_accumulate,2,8,32,22.32,Backend,89,32,Backend,84
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_9,cmat_mulx_avx_fma_accumulate,2,9,36,30,Backend,103,36.74,Backend,95
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_10,cmat_mulx_avx_fma_accumulate,2,10,40,32.74,Backend,117,41.47,Backend,106
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_11,cmat_mulx_avx_fma_accumulate,2,11,44,35,Backend,131,47,Backend,117
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_12,cmat_mulx_avx_fma_accumulate,2,12,48,38,Backend,145,54.37,Backend,128
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_13,cmat_mulx_avx_fma_accumulate,2,13,52,40.37,Backend,159,59.47,Backend,139
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_14,cmat_mulx_avx_fma_accumulate,2,14,56,44,Backend,173,67,Backend,150
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_15,cmat_mulx_avx_fma_accumulate,2,15,60,48,Backend,187,72.21,Backend,161
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_16,cmat_mulx_avx_fma_accumulate,2,16,64,52,Backend,201,78.84,Backend,172
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_17,cmat_mulx_avx_fma_accumulate,2,17,68,56,Backend,215,85.68,Backend,183
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_18,cmat_mulx_avx_fma_accumulate,2,18,72,60,Backend,229,92.16,Backend,194
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_19,cmat_mulx_avx_fma_accumulate,2,19,76,64,Backend,243,98.89,Backend,205
cmat_mulx_avx_fma_accumulate_nr_c_2_dot_product_length_20,cmat_mulx_avx_fma_accumulate,2,20,80,68,Backend,257,106,Backend,216
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_2,cmat_mulx_avx_fma_accumulate,3,2,12,8.21,Backend,21,9.05,Backend,30
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_3,cmat_mulx_avx_fma_accumulate,3,3,18,12.95,Backend,42,14,Backend,45
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_4,cmat_mulx_avx_fma_accumulate,3,4,24,17.95,Backend,63,18.53,Backend,60
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_5,cmat_mulx_avx_fma_accumulate,3,5,30,23.2,Backend,84,23.95,Backend,75
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_6,cmat_mulx_avx_fma_accumulate,3,6,36,27.89,Backend,105,29.74,Backend,90
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_7,cmat_mulx_avx_fma_accumulate,3,7,42,31.6,Backend,126,35.37,Backend,105
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_8,cmat_mulx_avx_fma_accumulate,3,8,48,38.68,Backend,147,42.58,Backend,120
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_9,cmat_mulx_avx_fma_accumulate,3,9,54,43,Backend,168,48.32,Backend,135
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_10,cmat_mulx_avx_fma_accumulate,3,10,60,49,Backend,189,55.42,Backend,150
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_11,cmat_mulx_avx_fma_accumulate,3,11,66,55,Backend,210,62.89,Backend,165
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_12,cmat_mulx_avx_fma_accumulate,3,12,72,61,Backend,231,69.26,Backend,180
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_13,cmat_mulx_avx_fma_accumulate,3,13,78,67,Backend,252,76,Backend,195
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_14,cmat_mulx_avx_fma_accumulate,3,14,84,73,Backend,273,82.95,Backend,210
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_15,cmat_mulx_avx_fma_accumulate,3,15,90,79,Backend,294,90.05,Backend,225
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_16,cmat_mulx_avx_fma_accumulate,3,16,96,85,Backend,315,98,Backend,240
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_17,cmat_mulx_avx_fma_accumulate,3,17,102,91,Backend,336,108,Backend,255
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_18,cmat_mulx_avx_fma_accumulate,3,18,108,97,Backend,357,115.11,Backend,270
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_19,cmat_mulx_avx_fma_accumulate,3,19,114,103,Backend,378,123.05,Backend,285
cmat_mulx_avx_fma_accumulate_nr_c_3_dot_product_length_20,cmat_mulx_avx_fma_accumulate,3,20,120,109,Backend,399,133,Backend,300
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_2,cmat_mulx_avx_fma_accumulate,4,2,16,11.71,Backend,37,11.71,Backend,42
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_3,cmat_mulx_avx_fma_accumulate,4,3,24,18,Backend,65,17.47,Backend,61
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_4,cmat_mulx_avx_fma_accumulate,4,4,32,23.89,Backend,93,23.79,Backend,80
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_5,cmat_mulx_avx_fma_accumulate,4,5,40,34,Backend,121,29.63,Backend,99
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_6,cmat_mulx_avx_fma_accumulate,4,6,48,37.95,Backend,149,37.11,Backend,118
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_7,cmat_mulx_avx_fma_accumulate,4,7,56,46.16,Backend,177,44,Backend,137
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_8,cmat_mulx_avx_fma_accumulate,4,8,64,53.95,Backend,205,51.16,Backend,156
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_9,cmat_mulx_avx_fma_accumulate,4,9,72,61.95,Backend,233,56.79,Backend,175
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_10,cmat_mulx_avx_fma_accumulate,4,10,80,69.95,Backend,261,66.16,Backend,194
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_11,cmat_mulx_avx_fma_accumulate,4,11,88,77.95,Backend,289,72.79,Backend,213
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_12,cmat_mulx_avx_fma_accumulate,4,12,96,85.95,Backend,317,81.32,Backend,232
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_13,cmat_mulx_avx_fma_accumulate,4,13,104,93.95,Backend,345,91.26,Backend,251
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_14,cmat_mulx_avx_fma_accumulate,4,14,112,101.95,Backend,373,98.74,Backend,270
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_15,cmat_mulx_avx_fma_accumulate,4,15,120,109.95,Backend,401,108.89,Backend,289
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_16,cmat_mulx_avx_fma_accumulate,4,16,128,117.95,Backend,429,118.74,Backend,308
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_17,cmat_mulx_avx_fma_accumulate,4,17,136,125.95,Backend,457,129.26,Backend,327
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_18,cmat_mulx_avx_fma_accumulate,4,18,144,133.95,Backend,485,139,Backend,346
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_19,cmat_mulx_avx_fma_accumulate,4,19,152,141.95,Backend,513,148.74,Backend,365
cmat_mulx_avx_fma_accumulate_nr_c_4_dot_product_length_20,cmat_mulx_avx_fma_accumulate,4,20,160,149.95,Backend,541,160.37,Backend,384
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_2,cmat_mulx_avx_fma_accumulate,5,2,20,15,Backend,53,15.95,Backend,54
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_3,cmat_mulx_avx_fma_accumulate,5,3,30,23.47,Backend,88,22.05,Backend,77
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_4,cmat_mulx_avx_fma_accumulate,5,4,40,32.05,Backend,123,29.53,Backend,100
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_5,cmat_mulx_avx_fma_accumulate,5,5,50,41,Backend,158,37,Backend,123
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_6,cmat_mulx_avx_fma_accumulate,5,6,60,51,Backend,193,43.84,Backend,146
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_7,cmat_mulx_avx_fma_accumulate,5,7,70,61,Backend,228,50.63,Backend,169
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_8,cmat_mulx_avx_fma_accumulate,5,8,80,71,Backend,263,59.95,Backend,192
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_9,cmat_mulx_avx_fma_accumulate,5,9,90,81,Backend,298,69.16,Backend,215
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_10,cmat_mulx_avx_fma_accumulate,5,10,100,91,Backend,333,79.32,Backend,238
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_11,cmat_mulx_avx_fma_accumulate,5,11,110,101,Backend,368,89,Backend,261
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_12,cmat_mulx_avx_fma_accumulate,5,12,120,111,Backend,403,98,Backend,284
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_13,cmat_mulx_avx_fma_accumulate,5,13,130,121,Backend,438,108.47,Backend,307
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_14,cmat_mulx_avx_fma_accumulate,5,14,140,131,Backend,473,118,Backend,330
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_15,cmat_mulx_avx_fma_accumulate,5,15,150,141,Backend,508,129.21,Backend,353
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_16,cmat_mulx_avx_fma_accumulate,5,16,160,151,Backend,543,139.21,Backend,376
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_17,cmat_mulx_avx_fma_accumulate,5,17,170,161,Backend,578,148.95,Backend,399
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_18,cmat_mulx_avx_fma_accumulate,5,18,180,171,Backend,613,158.68,Backend,422
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_19,cmat_mulx_avx_fma_accumulate,5,19,190,181,Backend,648,168.68,Backend,445
cmat_mulx_avx_fma_accumulate_nr_c_5_dot_product_length_20,cmat_mulx_avx_fma_accumulate,5,20,200,191,Backend,683,177.42,Backend,468
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_2,cmat_mulx_avx_fma_accumulate,6,2,24,18.42,Backend,69,17.47,Backend,66
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_3,cmat_mulx_avx_fma_accumulate,6,3,36,29.63,Backend,111,25.32,Backend,93
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_4,cmat_mulx_avx_fma_accumulate,6,4,48,40.32,Backend,153,32.89,Backend,120
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_5,cmat_mulx_avx_fma_accumulate,6,5,60,52,Backend,195,41.37,Backend,147
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_6,cmat_mulx_avx_fma_accumulate,6,6,72,64,Backend,237,51,Backend,174
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_7,cmat_mulx_avx_fma_accumulate,6,7,84,76,Backend,279,60,Backend,201
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_8,cmat_mulx_avx_fma_accumulate,6,8,96,88,Backend,321,70,Backend,228
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_9,cmat_mulx_avx_fma_accumulate,6,9,108,100,Backend,363,80,Backend,255
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_10,cmat_mulx_avx_fma_accumulate,6,10,120,112,Backend,405,88.95,Backend,282
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_11,cmat_mulx_avx_fma_accumulate,6,11,132,124,Backend,447,100,Backend,309
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_12,cmat_mulx_avx_fma_accumulate,6,12,144,136,Backend,489,110,Backend,336
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_13,cmat_mulx_avx_fma_accumulate,6,13,156,148,Backend,531,120.47,Backend,363
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_14,cmat_mulx_avx_fma_accumulate,6,14,168,160,Backend,573,130.05,Backend,390
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_15,cmat_mulx_avx_fma_accumulate,6,15,180,172,Backend,615,139.63,Backend,417
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_16,cmat_mulx_avx_fma_accumulate,6,16,192,184,Backend,657,149.68,Backend,444
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_17,cmat_mulx_avx_fma_accumulate,6,17,204,196,Backend,699,161,Backend,471
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_18,cmat_mulx_avx_fma_accumulate,6,18,216,208,Backend,741,171,Backend,498
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_19,cmat_mulx_avx_fma_accumulate,6,19,228,220,Backend,783,180.95,Backend,525
cmat_mulx_avx_fma_accumulate_nr_c_6_dot_product_length_20,cmat_mulx_avx_fma_accumulate,6,20,240,232,Backend,825,190.47,Backend,552
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_2,cmat_mulx_avx_fma_accumulate,7,2,28,21.89,Backend,85,21.95,Backend,78
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_3,cmat_mulx_avx_fma_accumulate,7,3,42,35.95,Backend,134,30,Backend,109
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_4,cmat_mulx_avx_fma_accumulate,7,4,56,49,Backend,183,37.63,Backend,140
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_5,cmat_mulx_avx_fma_accumulate,7,5,70,62.95,Backend,232,47.89,Backend,171
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_6,cmat_mulx_avx_fma_accumulate,7,6,84,76.95,Backend,281,56,Backend,202
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_7,cmat_mulx_avx_fma_accumulate,7,7,98,90.95,Backend,330,66,Backend,233
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_8,cmat_mulx_avx_fma_accumulate,7,8,112,104.95,Backend,379,76,Backend,264
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_9,cmat_mulx_avx_fma_accumulate,7,9,126,118.95,Backend,428,85.89,Backend,295
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_10,cmat_mulx_avx_fma_accumulate,7,10,140,132.95,Backend,477,97,Backend,326
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_11,cmat_mulx_avx_fma_accumulate,7,11,154,146.95,Backend,526,106.16,Backend,357
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_12,cmat_mulx_avx_fma_accumulate,7,12,168,160.95,Backend,575,117,Backend,388
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_13,cmat_mulx_avx_fma_accumulate,7,13,182,174.95,Backend,624,127,Backend,419
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_14,cmat_mulx_avx_fma_accumulate,7,14,196,188.95,Backend,673,138,Backend,450
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_15,cmat_mulx_avx_fma_accumulate,7,15,210,202.95,Backend,722,148,Backend,481
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_16,cmat_mulx_avx_fma_accumulate,7,16,224,216.95,Backend,771,157.89,Backend,512
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_17,cmat_mulx_avx_fma_accumulate,7,17,238,231,Backend,820,168.47,Backend,543
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_18,cmat_mulx_avx_fma_accumulate,7,18,252,244.95,Backend,869,178.95,Backend,574
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_19,cmat_mulx_avx_fma_accumulate,7,19,266,258.95,Backend,918,189,Backend,605
cmat_mulx_avx_fma_accumulate_nr_c_7_dot_product_length_20,cmat_mulx_avx_fma_accumulate,7,20,280,272.95,Backend,967,200,Backend,636
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_2,cmat_mulx_avx_fma_accumulate,8,2,32,26.26,Backend,101,23,Backend,90
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_3,cmat_mulx_avx_fma_accumulate,8,3,48,42,Backend,157,32,Backend,125
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_4,cmat_mulx_avx_fma_accumulate,8,4,64,58,Backend,213,42,Backend,160
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_5,cmat_mulx_avx_fma_accumulate,8,5,80,74,Backend,269,53,Backend,195
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_6,cmat_mulx_avx_fma_accumulate,8,6,96,90,Backend,325,63,Backend,230
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_7,cmat_mulx_avx_fma_accumulate,8,7,112,106,Backend,381,72,Backend,265
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_8,cmat_mulx_avx_fma_accumulate,8,8,128,122,Backend,437,83.53,Backend,300
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_9,cmat_mulx_avx_fma_accumulate,8,9,144,138,Backend,493,93,Backend,335
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_10,cmat_mulx_avx_fma_accumulate,8,10,160,154,Backend,549,102.84,Backend,370
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_11,cmat_mulx_avx_fma_accumulate,8,11,176,170,Backend,605,113,Backend,405
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_12,cmat_mulx_avx_fma_accumulate,8,12,192,186,Backend,661,123,Backend,440
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_13,cmat_mulx_avx_fma_accumulate,8,13,208,202,Backend,717,132.16,Backend,475
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_14,cmat_mulx_avx_fma_accumulate,8,14,224,218,Backend,773,145,Backend,510
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_15,cmat_mulx_avx_fma_accumulate,8,15,240,234,Backend,829,155,Backend,545
cmat_mulx_avx_fma_accumulate_nr_c_8_dot_product_length_16,cmat_mulx_avx_fma_accumulate,8,16,256,250,Backend,885,166,Backend,580
