Row,multiply_type,nr_c,dot_product_length,num_vfops,load_left_block_throughput,load_left_throughput_bottlenck,load_left_num_uops,operate_block_throughput,operate_throughput_bottlenck,operate_num_uops
cmat_mulx_avx_nr_c_13_dot_product_length_19,cmat_mulx_avx,13,19,975,536,Backend,1495,589.05,Backend,2289
cmat_mulx_avx_nr_c_13_dot_product_length_20,cmat_mulx_avx,13,20,1027,562,Backend,1573,638,Backend,2459
cmat_mulx_avx_nr_c_14_dot_product_length_2,cmat_mulx_avx,14,2,98,58.53,Backend,164,50,Backend,195
cmat_mulx_avx_nr_c_14_dot_product_length_3,cmat_mulx_avx,14,3,154,88,Backend,254,79,Backend,285
cmat_mulx_avx_nr_c_14_dot_product_length_4,cmat_mulx_avx,14,4,210,120,Backend,344,107,Backend,375
cmat_mulx_avx_nr_c_14_dot_product_length_5,cmat_mulx_avx,14,5,266,147,Backend,434,135,Backend,465
cmat_mulx_avx_nr_c_14_dot_product_length_6,cmat_mulx_avx,14,6,322,181,Backend,518,163,Backend,600
cmat_mulx_avx_nr_c_14_dot_product_length_7,cmat_mulx_avx,14,7,378,222,Backend,602,195,Backend,735
cmat_mulx_avx_nr_c_14_dot_product_length_8,cmat_mulx_avx,14,8,434,256.47,Backend,686,226,Backend,870
cmat_mulx_avx_nr_c_14_dot_product_length_9,cmat_mulx_avx,14,9,490,294,Backend,770,257,Backend,1004
cmat_mulx_avx_nr_c_14_dot_product_length_10,cmat_mulx_avx,14,10,546,322,Backend,854,287,Backend,1138
cmat_mulx_avx_nr_c_14_dot_product_length_11,cmat_mulx_avx,14,11,602,350,Backend,938,317,Backend,1273
cmat_mulx_avx_nr_c_14_dot_product_length_12,cmat_mulx_avx,14,12,658,378,Backend,1022,349,Backend,1410
cmat_mulx_avx_nr_c_14_dot_product_length_13,cmat_mulx_avx,14,13,714,406,Backend,1106,379,Backend,1545
cmat_mulx_avx_nr_c_14_dot_product_length_14,cmat_mulx_avx,14,14,770,434,Backend,1190,420,Backend,1680
cmat_mulx_avx_nr_c_14_dot_product_length_15,cmat_mulx_avx,14,15,826,462,Backend,1274,457,Backend,1812
cmat_mulx_avx_nr_c_14_dot_product_length_16,cmat_mulx_avx,14,16,882,532,Backend,1358,500,Backend,1973
cmat_mulx_avx_nr_c_14_dot_product_length_17,cmat_mulx_avx,14,17,938,518,Backend,1442,544,Backend,2133
cmat_mulx_avx_nr_c_14_dot_product_length_18,cmat_mulx_avx,14,18,994,546,Backend,1526,589,Backend,2293
cmat_mulx_avx_nr_c_14_dot_product_length_19,cmat_mulx_avx,14,19,1050,574,Backend,1610,632,Backend,2455
cmat_mulx_avx_nr_c_14_dot_product_length_20,cmat_mulx_avx,14,20,1106,602,Backend,1694,685,Backend,2637
cmat_mulx_avx_nr_c_15_dot_product_length_2,cmat_mulx_avx,15,2,105,63,Backend,177,53.26,Backend,209
cmat_mulx_avx_nr_c_15_dot_product_length_3,cmat_mulx_avx,15,3,165,96,Backend,273,84,Backend,305
cmat_mulx_avx_nr_c_15_dot_product_length_4,cmat_mulx_avx,15,4,225,127,Backend,369,114.95,Backend,401
cmat_mulx_avx_nr_c_15_dot_product_length_5,cmat_mulx_avx,15,5,285,157.53,Backend,465,146,Backend,497
cmat_mulx_avx_nr_c_15_dot_product_length_6,cmat_mulx_avx,15,6,345,194,Backend,555,177.05,Backend,641
cmat_mulx_avx_nr_c_15_dot_product_length_7,cmat_mulx_avx,15,7,405,238,Backend,645,210.47,Backend,785
cmat_mulx_avx_nr_c_15_dot_product_length_8,cmat_mulx_avx,15,8,465,275,Backend,735,240.47,Backend,929
cmat_mulx_avx_nr_c_15_dot_product_length_9,cmat_mulx_avx,15,9,525,318,Backend,825,273.95,Backend,1072
cmat_mulx_avx_nr_c_15_dot_product_length_10,cmat_mulx_avx,15,10,585,348,Backend,915,306.53,Backend,1215
cmat_mulx_avx_nr_c_15_dot_product_length_11,cmat_mulx_avx,15,11,645,378,Backend,1005,337.47,Backend,1359
cmat_mulx_avx_nr_c_15_dot_product_length_12,cmat_mulx_avx,15,12,705,408,Backend,1095,371.37,Backend,1505
cmat_mulx_avx_nr_c_15_dot_product_length_13,cmat_mulx_avx,15,13,765,438,Backend,1185,403.95,Backend,1649
cmat_mulx_avx_nr_c_15_dot_product_length_14,cmat_mulx_avx,15,14,825,468,Backend,1275,449.05,Backend,1793
cmat_mulx_avx_nr_c_15_dot_product_length_15,cmat_mulx_avx,15,15,885,498,Backend,1365,488.05,Backend,1935
cmat_mulx_avx_nr_c_15_dot_product_length_16,cmat_mulx_avx,15,16,945,570,Backend,1455,535.05,Backend,2106
cmat_mulx_avx_nr_c_15_dot_product_length_17,cmat_mulx_avx,15,17,1005,558,Backend,1545,581,Backend,2277
cmat_mulx_avx_nr_c_15_dot_product_length_18,cmat_mulx_avx,15,18,1065,588,Backend,1635,629.47,Backend,2450
cmat_mulx_avx_nr_c_15_dot_product_length_19,cmat_mulx_avx,15,19,1125,618,Backend,1725,675.05,Backend,2621
cmat_mulx_avx_nr_c_15_dot_product_length_20,cmat_mulx_avx,15,20,1185,648,Backend,1815,731,Backend,2816
cmat_mulx_avx_nr_c_16_dot_product_length_2,cmat_mulx_avx,16,2,112,67.47,Backend,190,57,Backend,223
cmat_mulx_avx_nr_c_16_dot_product_length_3,cmat_mulx_avx,16,3,176,101,Backend,292,90,Backend,325
cmat_mulx_avx_nr_c_16_dot_product_length_4,cmat_mulx_avx,16,4,240,137,Backend,394,122,Backend,427
cmat_mulx_avx_nr_c_16_dot_product_length_5,cmat_mulx_avx,16,5,304,168,Backend,496,154,Backend,529
cmat_mulx_avx_nr_c_16_dot_product_length_6,cmat_mulx_avx,16,6,368,207,Backend,592,186,Backend,682
cmat_mulx_avx_nr_c_16_dot_product_length_7,cmat_mulx_avx,16,7,432,254,Backend,688,224,Backend,835
cmat_mulx_avx_nr_c_16_dot_product_length_8,cmat_mulx_avx,16,8,496,293.53,Backend,784,256,Backend,988
cmat_mulx_avx_nr_c_16_dot_product_length_9,cmat_mulx_avx,16,9,560,336,Backend,880,292,Backend,1140
cmat_mulx_avx_nr_c_16_dot_product_length_10,cmat_mulx_avx,16,10,624,368,Backend,976,326,Backend,1292
cmat_mulx_avx_nr_c_16_dot_product_length_11,cmat_mulx_avx,16,11,688,400,Backend,1072,359,Backend,1445
cmat_mulx_avx_nr_c_16_dot_product_length_12,cmat_mulx_avx,16,12,752,432,Backend,1168,397,Backend,1600
cmat_mulx_avx_nr_c_16_dot_product_length_13,cmat_mulx_avx,16,13,816,464,Backend,1264,430,Backend,1753
cmat_mulx_avx_nr_c_16_dot_product_length_14,cmat_mulx_avx,16,14,880,496,Backend,1360,479.47,Backend,1906
cmat_mulx_avx_nr_c_16_dot_product_length_15,cmat_mulx_avx,16,15,944,528,Backend,1456,520,Backend,2057
cmat_mulx_avx_nr_c_16_dot_product_length_16,cmat_mulx_avx,16,16,1008,608,Backend,1552,568,Backend,2238
cmat_mulx_avx_nr_c_16_dot_product_length_17,cmat_mulx_avx,16,17,1072,592,Backend,1648,618,Backend,2421
cmat_mulx_avx_nr_c_16_dot_product_length_18,cmat_mulx_avx,16,18,1136,624,Backend,1744,669,Backend,2605
cmat_mulx_avx_nr_c_16_dot_product_length_19,cmat_mulx_avx,16,19,1200,656,Backend,1840,718,Backend,2787
cmat_mulx_avx_nr_c_16_dot_product_length_20,cmat_mulx_avx,16,20,1264,688,Backend,1936,778,Backend,2994
cmat_mulx_avx_nr_c_17_dot_product_length_2,cmat_mulx_avx,17,2,119,72,Backend,203,60.53,Backend,237
cmat_mulx_avx_nr_c_17_dot_product_length_3,cmat_mulx_avx,17,3,187,107.58,Backend,311,95,Backend,345
cmat_mulx_avx_nr_c_17_dot_product_length_4,cmat_mulx_avx,17,4,255,144,Backend,419,129.89,Backend,453
cmat_mulx_avx_nr_c_17_dot_product_length_5,cmat_mulx_avx,17,5,323,178.53,Backend,527,164.47,Backend,561
cmat_mulx_avx_nr_c_17_dot_product_length_6,cmat_mulx_avx,17,6,391,220,Backend,629,200.05,Backend,723
cmat_mulx_avx_nr_c_17_dot_product_length_7,cmat_mulx_avx,17,7,459,270,Backend,731,234.95,Backend,885
cmat_mulx_avx_nr_c_17_dot_product_length_8,cmat_mulx_avx,17,8,527,311.47,Backend,833,272.95,Backend,1047
cmat_mulx_avx_nr_c_17_dot_product_length_9,cmat_mulx_avx,17,9,595,360,Backend,935,309,Backend,1208
cmat_mulx_avx_nr_c_17_dot_product_length_10,cmat_mulx_avx,17,10,663,394,Backend,1037,344.47,Backend,1369
cmat_mulx_avx_nr_c_17_dot_product_length_11,cmat_mulx_avx,17,11,731,428,Backend,1139,380.95,Backend,1531
cmat_mulx_avx_nr_c_17_dot_product_length_12,cmat_mulx_avx,17,12,799,462,Backend,1241,418.42,Backend,1695
cmat_mulx_avx_nr_c_17_dot_product_length_13,cmat_mulx_avx,17,13,867,496,Backend,1343,454.42,Backend,1857
cmat_mulx_avx_nr_c_17_dot_product_length_14,cmat_mulx_avx,17,14,935,530,Backend,1445,505.05,Backend,2019
cmat_mulx_avx_nr_c_17_dot_product_length_15,cmat_mulx_avx,17,15,1003,564,Backend,1547,550.47,Backend,2179
cmat_mulx_avx_nr_c_17_dot_product_length_16,cmat_mulx_avx,17,16,1071,646,Backend,1649,601.95,Backend,2371
cmat_mulx_avx_nr_c_17_dot_product_length_17,cmat_mulx_avx,17,17,1139,632,Backend,1751,655,Backend,2565
cmat_mulx_avx_nr_c_17_dot_product_length_18,cmat_mulx_avx,17,18,1207,666,Backend,1853,709.47,Backend,2759
cmat_mulx_avx_nr_c_17_dot_product_length_19,cmat_mulx_avx,17,19,1275,700,Backend,1955,761,Backend,2953
cmat_mulx_avx_nr_c_17_dot_product_length_20,cmat_mulx_avx,17,20,1343,734,Backend,2057,824,Backend,3173
cmat_mulx_avx_nr_c_18_dot_product_length_2,cmat_mulx_avx,18,2,126,76.53,Backend,216,64,Backend,251
cmat_mulx_avx_nr_c_18_dot_product_length_3,cmat_mulx_avx,18,3,198,114,Backend,330,101,Backend,365
cmat_mulx_avx_nr_c_18_dot_product_length_4,cmat_mulx_avx,18,4,270,151.53,Backend,444,137,Backend,479
cmat_mulx_avx_nr_c_18_dot_product_length_5,cmat_mulx_avx,18,5,342,189,Backend,558,174,Backend,593
cmat_mulx_avx_nr_c_18_dot_product_length_6,cmat_mulx_avx,18,6,414,233,Backend,666,209,Backend,764
cmat_mulx_avx_nr_c_18_dot_product_length_7,cmat_mulx_avx,18,7,486,286,Backend,774,251,Backend,935
cmat_mulx_avx_nr_c_18_dot_product_length_8,cmat_mulx_avx,18,8,558,330,Backend,882,288,Backend,1106
cmat_mulx_avx_nr_c_18_dot_product_length_9,cmat_mulx_avx,18,9,630,378,Backend,990,326,Backend,1276
cmat_mulx_avx_nr_c_18_dot_product_length_10,cmat_mulx_avx,18,10,702,414,Backend,1098,364,Backend,1446
cmat_mulx_avx_nr_c_18_dot_product_length_11,cmat_mulx_avx,18,11,774,450,Backend,1206,403,Backend,1617
cmat_mulx_avx_nr_c_18_dot_product_length_12,cmat_mulx_avx,18,12,846,486,Backend,1314,443,Backend,1790
cmat_mulx_avx_nr_c_18_dot_product_length_13,cmat_mulx_avx,18,13,918,522,Backend,1422,480.47,Backend,1961
cmat_mulx_avx_nr_c_18_dot_product_length_14,cmat_mulx_avx,18,14,990,558,Backend,1530,534,Backend,2132
cmat_mulx_avx_nr_c_18_dot_product_length_15,cmat_mulx_avx,18,15,1062,594,Backend,1638,581.47,Backend,2301
cmat_mulx_avx_nr_c_18_dot_product_length_16,cmat_mulx_avx,18,16,1134,684,Backend,1746,636,Backend,2504
cmat_mulx_avx_nr_c_18_dot_product_length_17,cmat_mulx_avx,18,17,1206,666,Backend,1854,692,Backend,2709
cmat_mulx_avx_nr_c_18_dot_product_length_18,cmat_mulx_avx,18,18,1278,702,Backend,1962,749,Backend,2914
cmat_mulx_avx_nr_c_18_dot_product_length_19,cmat_mulx_avx,18,19,1350,738,Backend,2070,804,Backend,3119
cmat_mulx_avx_nr_c_18_dot_product_length_20,cmat_mulx_avx,18,20,1422,774,Backend,2178,871,Backend,3350
cmat_mulx_avx_nr_c_19_dot_product_length_2,cmat_mulx_avx,19,2,133,81,Backend,229,67.53,Backend,265
cmat_mulx_avx_nr_c_19_dot_product_length_3,cmat_mulx_avx,19,3,209,122,Backend,349,106.05,Backend,385
cmat_mulx_avx_nr_c_19_dot_product_length_4,cmat_mulx_avx,19,4,285,161,Backend,469,144,Backend,505
cmat_mulx_avx_nr_c_19_dot_product_length_5,cmat_mulx_avx,19,5,361,199.58,Backend,589,183,Backend,625
cmat_mulx_avx_nr_c_19_dot_product_length_6,cmat_mulx_avx,19,6,437,245,Backend,703,223.05,Backend,805
cmat_mulx_avx_nr_c_19_dot_product_length_7,cmat_mulx_avx,19,7,513,300,Backend,817,264.95,Backend,985
cmat_mulx_avx_nr_c_19_dot_product_length_8,cmat_mulx_avx,19,8,589,348.53,Backend,931,303.47,Backend,1165
cmat_mulx_avx_nr_c_19_dot_product_length_9,cmat_mulx_avx,19,9,665,402,Backend,1045,344,Backend,1344
cmat_mulx_avx_nr_c_19_dot_product_length_10,cmat_mulx_avx,19,10,741,440,Backend,1159,384.53,Backend,1523
cmat_mulx_avx_nr_c_19_dot_product_length_11,cmat_mulx_avx,19,11,817,478,Backend,1273,424.05,Backend,1703
cmat_mulx_avx_nr_c_19_dot_product_length_12,cmat_mulx_avx,19,12,893,516,Backend,1387,465.84,Backend,1885
cmat_mulx_avx_nr_c_19_dot_product_length_13,cmat_mulx_avx,19,13,969,554,Backend,1501,504.89,Backend,2065
cmat_mulx_avx_nr_c_19_dot_product_length_14,cmat_mulx_avx,19,14,1045,592,Backend,1615,562,Backend,2245
cmat_mulx_avx_nr_c_19_dot_product_length_15,cmat_mulx_avx,19,15,1121,630,Backend,1729,612,Backend,2423
cmat_mulx_avx_nr_c_19_dot_product_length_16,cmat_mulx_avx,19,16,1197,722,Backend,1843,670,Backend,2638
cmat_mulx_avx_nr_c_19_dot_product_length_17,cmat_mulx_avx,19,17,1273,706,Backend,1957,729,Backend,2854
cmat_mulx_avx_nr_c_19_dot_product_length_18,cmat_mulx_avx,19,18,1349,744,Backend,2071,789.47,Backend,3070
cmat_mulx_avx_nr_c_19_dot_product_length_19,cmat_mulx_avx,19,19,1425,782,Backend,2185,847,Backend,3285
cmat_mulx_avx_nr_c_19_dot_product_length_20,cmat_mulx_avx,19,20,1501,820,Backend,2299,917,Backend,3530
cmat_mulx_avx_nr_c_20_dot_product_length_2,cmat_mulx_avx,20,2,140,85.47,Backend,242,71,Backend,279
cmat_mulx_avx_nr_c_20_dot_product_length_3,cmat_mulx_avx,20,3,220,127,Backend,368,112,Backend,405
cmat_mulx_avx_nr_c_20_dot_product_length_4,cmat_mulx_avx,20,4,300,171,Backend,494,152,Backend,531
cmat_mulx_avx_nr_c_20_dot_product_length_5,cmat_mulx_avx,20,5,380,210,Backend,620,193,Backend,657
cmat_mulx_avx_nr_c_20_dot_product_length_6,cmat_mulx_avx,20,6,460,258,Backend,740,232,Backend,846
cmat_mulx_avx_nr_c_20_dot_product_length_7,cmat_mulx_avx,20,7,540,316,Backend,860,276,Backend,1035
cmat_mulx_avx_nr_c_20_dot_product_length_8,cmat_mulx_avx,20,8,620,366.47,Backend,980,318,Backend,1224
cmat_mulx_avx_nr_c_20_dot_product_length_9,cmat_mulx_avx,20,9,700,420,Backend,1100,361,Backend,1412
cmat_mulx_avx_nr_c_20_dot_product_length_10,cmat_mulx_avx,20,10,780,460,Backend,1220,404,Backend,1600
cmat_mulx_avx_nr_c_20_dot_product_length_11,cmat_mulx_avx,20,11,860,500,Backend,1340,446,Backend,1789
cmat_mulx_avx_nr_c_20_dot_product_length_12,cmat_mulx_avx,20,12,940,540,Backend,1460,490,Backend,1980
cmat_mulx_avx_nr_c_20_dot_product_length_13,cmat_mulx_avx,20,13,1020,580,Backend,1580,532,Backend,2169
cmat_mulx_avx_nr_c_20_dot_product_length_14,cmat_mulx_avx,20,14,1100,620,Backend,1700,591,Backend,2358
cmat_mulx_avx_nr_c_20_dot_product_length_15,cmat_mulx_avx,20,15,1180,660,Backend,1820,643,Backend,2545
cmat_mulx_avx_nr_c_20_dot_product_length_16,cmat_mulx_avx,20,16,1260,760,Backend,1940,704,Backend,2770
cmat_mulx_avx_nr_c_20_dot_product_length_17,cmat_mulx_avx,20,17,1340,740,Backend,2060,766,Backend,2998
cmat_mulx_avx_nr_c_20_dot_product_length_18,cmat_mulx_avx,20,18,1420,780,Backend,2180,830,Backend,3225
cmat_mulx_avx_nr_c_20_dot_product_length_19,cmat_mulx_avx,20,19,1500,820,Backend,2300,890,Backend,3451
cmat_mulx_avx_nr_c_20_dot_product_length_20,cmat_mulx_avx,20,20,1580,860,Backend,2420,963,Backend,3707
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_2,cmat_mulx_avx_accumulate,2,2,14,4.95,Backend,10,7.63,Backend,28
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_3,cmat_mulx_avx_accumulate,2,3,22,9,Backend,22,11.53,Backend,43
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_4,cmat_mulx_avx_accumulate,2,4,30,14,Backend,38,15.68,Backend,60
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_5,cmat_mulx_avx_accumulate,2,5,38,19,Backend,54,20,Backend,77
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_6,cmat_mulx_avx_accumulate,2,6,46,24,Backend,70,24,Backend,94
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_7,cmat_mulx_avx_accumulate,2,7,54,29.21,Backend,86,28,Backend,111
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_8,cmat_mulx_avx_accumulate,2,8,62,36.67,Backend,98,33,Backend,132
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_9,cmat_mulx_avx_accumulate,2,9,70,42,Backend,110,38,Backend,153
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_10,cmat_mulx_avx_accumulate,2,10,78,46,Backend,122,44.47,Backend,177
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_11,cmat_mulx_avx_accumulate,2,11,86,50,Backend,134,49,Backend,198
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_12,cmat_mulx_avx_accumulate,2,12,94,54,Backend,146,56,Backend,219
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_13,cmat_mulx_avx_accumulate,2,13,102,58,Backend,158,61,Backend,240
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_14,cmat_mulx_avx_accumulate,2,14,110,62,Backend,170,68,Backend,261
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_15,cmat_mulx_avx_accumulate,2,15,118,66,Backend,182,73,Backend,282
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_16,cmat_mulx_avx_accumulate,2,16,126,76,Backend,194,80,Backend,303
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_17,cmat_mulx_avx_accumulate,2,17,134,74,Backend,206,86,Backend,324
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_18,cmat_mulx_avx_accumulate,2,18,142,78,Backend,218,93,Backend,345
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_19,cmat_mulx_avx_accumulate,2,19,150,82,Backend,230,98.47,Backend,366
cmat_mulx_avx_accumulate_nr_c_2_dot_product_length_20,cmat_mulx_avx_accumulate,2,20,158,86,Backend,242,104,Backend,387
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_2,cmat_mulx_avx_accumulate,3,2,21,9.21,Backend,21,11.32,Backend,41
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_3,cmat_mulx_avx_accumulate,3,3,33,17,Backend,45,17.53,Backend,65
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_4,cmat_mulx_avx_accumulate,3,4,45,24.53,Backend,69,23.53,Backend,89
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_5,cmat_mulx_avx_accumulate,3,5,57,31.53,Backend,93,29.68,Backend,113
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_6,cmat_mulx_avx_accumulate,3,6,69,38,Backend,111,35.95,Backend,143
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_7,cmat_mulx_avx_accumulate,3,7,81,46.05,Backend,129,43.47,Backend,173
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_8,cmat_mulx_avx_accumulate,3,8,93,55,Backend,147,53.58,Backend,206
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_9,cmat_mulx_avx_accumulate,3,9,105,66,Backend,165,61.47,Backend,236
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_10,cmat_mulx_avx_accumulate,3,10,117,72,Backend,183,69.05,Backend,266
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_11,cmat_mulx_avx_accumulate,3,11,129,78,Backend,201,77.89,Backend,296
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_12,cmat_mulx_avx_accumulate,3,12,141,84,Backend,219,87.05,Backend,326
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_13,cmat_mulx_avx_accumulate,3,13,153,90,Backend,237,94.95,Backend,356
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_14,cmat_mulx_avx_accumulate,3,14,165,96,Backend,255,104.58,Backend,386
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_15,cmat_mulx_avx_accumulate,3,15,177,102,Backend,273,112.95,Backend,416
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_16,cmat_mulx_avx_accumulate,3,16,189,114,Backend,291,121,Backend,446
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_17,cmat_mulx_avx_accumulate,3,17,201,114,Backend,309,128.95,Backend,476
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_18,cmat_mulx_avx_accumulate,3,18,213,120,Backend,327,138.47,Backend,506
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_19,cmat_mulx_avx_accumulate,3,19,225,126,Backend,345,148.05,Backend,536
cmat_mulx_avx_accumulate_nr_c_3_dot_product_length_20,cmat_mulx_avx_accumulate,3,20,237,132,Backend,363,155.53,Backend,566
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_2,cmat_mulx_avx_accumulate,4,2,28,14,Backend,36,15,Backend,56
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_3,cmat_mulx_avx_accumulate,4,3,44,24,Backend,68,23.53,Backend,87
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_4,cmat_mulx_avx_accumulate,4,4,60,34,Backend,100,31,Backend,118
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_5,cmat_mulx_avx_accumulate,4,5,76,42,Backend,124,40,Backend,157
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_6,cmat_mulx_avx_accumulate,4,6,92,51,Backend,148,49.47,Backend,196
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_7,cmat_mulx_avx_accumulate,4,7,108,62,Backend,172,61,Backend,238
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_8,cmat_mulx_avx_accumulate,4,8,124,73.53,Backend,196,71,Backend,277
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_9,cmat_mulx_avx_accumulate,4,9,140,84,Backend,220,82,Backend,316
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_10,cmat_mulx_avx_accumulate,4,10,156,92,Backend,244,92,Backend,355
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_11,cmat_mulx_avx_accumulate,4,11,172,100,Backend,268,103,Backend,394
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_12,cmat_mulx_avx_accumulate,4,12,188,108,Backend,292,114,Backend,433
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_13,cmat_mulx_avx_accumulate,4,13,204,116,Backend,316,126,Backend,472
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_14,cmat_mulx_avx_accumulate,4,14,220,124,Backend,340,137,Backend,511
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_15,cmat_mulx_avx_accumulate,4,15,236,132,Backend,364,148,Backend,550
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_16,cmat_mulx_avx_accumulate,4,16,252,152,Backend,388,160,Backend,589
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_17,cmat_mulx_avx_accumulate,4,17,268,148,Backend,412,172,Backend,628
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_18,cmat_mulx_avx_accumulate,4,18,284,156,Backend,436,183,Backend,667
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_19,cmat_mulx_avx_accumulate,4,19,300,164,Backend,460,195,Backend,706
cmat_mulx_avx_accumulate_nr_c_4_dot_product_length_20,cmat_mulx_avx_accumulate,4,20,316,172,Backend,484,209,Backend,745
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_2,cmat_mulx_avx_accumulate,5,2,35,19,Backend,51,19,Backend,71
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_3,cmat_mulx_avx_accumulate,5,3,55,31.53,Backend,91,29,Backend,109
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_4,cmat_mulx_avx_accumulate,5,4,75,42.53,Backend,125,39,Backend,153
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_5,cmat_mulx_avx_accumulate,5,5,95,52.53,Backend,155,51,Backend,201
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_6,cmat_mulx_avx_accumulate,5,6,115,64,Backend,185,65.05,Backend,252
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_7,cmat_mulx_avx_accumulate,5,7,135,78,Backend,215,79.05,Backend,300
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_8,cmat_mulx_avx_accumulate,5,8,155,91.47,Backend,245,92.42,Backend,348
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_9,cmat_mulx_avx_accumulate,5,9,175,108,Backend,275,105.95,Backend,396
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_10,cmat_mulx_avx_accumulate,5,10,195,118,Backend,305,119.89,Backend,444
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_11,cmat_mulx_avx_accumulate,5,11,215,128,Backend,335,135.05,Backend,492
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_12,cmat_mulx_avx_accumulate,5,12,235,138,Backend,365,148.89,Backend,540
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_13,cmat_mulx_avx_accumulate,5,13,255,148,Backend,395,163.58,Backend,588
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_14,cmat_mulx_avx_accumulate,5,14,275,158,Backend,425,178,Backend,636
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_15,cmat_mulx_avx_accumulate,5,15,295,168,Backend,455,193,Backend,684
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_16,cmat_mulx_avx_accumulate,5,16,315,190,Backend,485,207.47,Backend,732
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_17,cmat_mulx_avx_accumulate,5,17,335,188,Backend,515,222.11,Backend,780
cmat_mulx_avx_accumulate_nr_c_5_dot_product_length_18,cmat_mulx_avx_accumulate,5,18,355,198,Backend,545,238.95,Backend,828
